`201120120AB484`	106667129	2011-05-31 00:00:00	`Read second time. Ordered to third reading.`	`LEG_ESI`	2012-02-15 11:03:58	10	`23`	`Applied`	`Assembly`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB484`	106667130	2011-06-01 00:00:00	`Read third time. Passed. Ordered to the Senate. (Ayes 75. Noes  1. Page 1731.)`	`LEG_ESI`	2012-02-15 11:03:58	11	`41`	`Applied`	`Assembly`	`E&E`	`Engrossing`	`Passed`
`201120120AB484`	106667126	2011-05-11 00:00:00	`In committee:  Set, first hearing.  Referred to  APPR. suspense file.`	`LEG_ESI`	2012-02-15 11:03:58	8	`304`	`Applied`	`Assembly`	`Committee`	`CX25`	`In Committee Process`
`201120120AB484`	106667127	2011-05-27 00:00:00	`From committee: Do pass as amended. (Ayes 17. Noes  0.) (May  27).`	`LEG_ESI`	2012-02-15 11:03:58	9	`13`	`Applied`	`Assembly`	`Floor`	`Second Reading`	`In Floor Process`
`201120120AB484`	106667131	2011-06-01 00:00:00	`In Senate.  Read first time.  To Com. on RLS. for assignment.`	`LEG_ESI`	2012-02-15 11:03:58	12	`112`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120AB484`	106667132	2011-06-08 00:00:00	`Referred to Com. on  N.R. & W.`	`LEG_ESI`	2012-02-15 11:03:58	13	`2`	`Applied`	`Senate`	`Committee`	`CS55`	`In Committee Process`
`201120120AB484`	106667133	2011-06-22 00:00:00	`In committee:  Set, first hearing.  Hearing canceled at the request of author.`	`LEG_ESI`	2012-02-15 11:03:58	14	`316`	`Applied`	`Senate`	`Committee`	`CS55`	`In Committee Process`
`201120120AB484`	106667134	2012-02-15 00:00:00	`From committee chair, with author's amendments:  Amend, and re-refer to committee.  Read second time, amended, and re-referred to Com. on  N.R. & W.`	`LEG_ESI`	2012-02-15 11:03:58	15	`114`	`Applied`	`Senate`	`Committee`	`CS55`	`In Committee Process`
`201120120SB362`	106667136	2011-02-15 00:00:00	`Introduced.  Read first time.  To Com. on RLS. for assignment.  To print.`	`LEG_ESI`	2012-02-15 12:54:08	1	`126`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB362`	106667137	2011-02-16 00:00:00	`From printer. May be acted upon on or after March  18.`	`LEG_ESI`	2012-02-15 12:54:08	2	`4`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB362`	106667138	2011-02-24 00:00:00	`Referred to Com. on  RLS.`	`LEG_ESI`	2012-02-15 12:54:08	3	`5`	`Applied`	`Senate`	`Committee`	`CS58`	`In Committee Process`
`201120120SB362`	106667139	2011-04-04 00:00:00	`From committee with author's amendments. Read second time and amended. Re-referred to Com. on  RLS.`	`LEG_ESI`	2012-02-15 12:54:08	4	`39`	`Applied`	`Senate`	`Committee`	`CS58`	`In Committee Process`
`201120120SB362`	106667140	2011-04-07 00:00:00	`Re-referred to Com. on  L. & I.R.`	`LEG_ESI`	2012-02-15 12:54:08	5	`6`	`Applied`	`Senate`	`Committee`	`CS51`	`In Committee Process`
`201120120SB362`	106667141	2011-04-13 00:00:00	`Set for hearing April  27.`	`LEG_ESI`	2012-02-15 12:54:08	6	`124`	`Applied`	`Senate`	`Committee`	`CS51`	`In Committee Process`
`201120120SB362`	106667142	2011-04-27 00:00:00	`Set, first hearing.  Failed passage in committee.  (Ayes  2. Noes  5. Page 766.)`	`LEG_ESI`	2012-02-15 12:54:08	7	`340`	`Applied`	`Senate`	`Committee`	`CS51`	`Failed Passage in Committee`
`201120120SB362`	106667143	2012-01-31 00:00:00	`Returned to Secretary of Senate pursuant to Joint Rule 62(a).`	`LEG_ESI`	2012-02-15 12:54:08	8	`103`	`Applied`	`Senate`	`Desk`	`CS51`	`Died`
`201120120SB1072`	106667144	2012-02-14 00:00:00	`Introduced.  Read first time.  To Com. on RLS. for assignment.  To print.`	`LEG_ESI`	2012-02-15 13:01:48	1	`126`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB1072`	106667145	2012-02-15 00:00:00	`From printer. May be acted upon on or after March  16.`	`LEG_ESI`	2012-02-15 13:01:48	2	`4`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB1073`	106667146	2012-02-14 00:00:00	`Introduced.  Read first time.  To Com. on RLS. for assignment.  To print.`	`LEG_ESI`	2012-02-15 13:01:48	1	`126`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB1073`	106667147	2012-02-15 00:00:00	`From printer. May be acted upon on or after March  16.`	`LEG_ESI`	2012-02-15 13:01:48	2	`4`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120AB1081`	106667165	2011-06-08 00:00:00	`From committee chair, with author's amendments:  Amend, and re-refer to committee.  Read second time, amended, and re-referred to Com. on  PUB. S.`	`LEG_ESI`	2012-02-15 13:14:38	14	`114`	`Applied`	`Senate`	`Committee`	`CS72`	`In Committee Process`
`201120120AB1081`	106667166	2011-06-14 00:00:00	`From committee: Do pass and re-refer to Com. on  APPR. (Ayes  5. Noes  2.) (June  14). Re-referred to Com. on  APPR.`	`LEG_ESI`	2012-02-15 13:14:38	15	`6`	`Applied`	`Senate`	`Committee`	`CS61`	`In Committee Process`
`201120120AB1081`	106667167	2011-08-15 00:00:00	`From committee chair, with author's amendments:  Amend, and re-refer to committee.  Read second time, amended, and re-referred to Com. on  APPR.`	`LEG_ESI`	2012-02-15 13:14:38	16	`114`	`Applied`	`Senate`	`Committee`	`CS61`	`In Committee Process`
`201120120AB1081`	106667168	2011-08-15 00:00:00	`From committee:  Be placed on second reading file pursuant to Senate Rule 28.8.`	`LEG_ESI`	2012-02-15 13:14:38	16	`117`	`Applied`	`Senate`	`Floor`	`Second Reading`	`In Floor Process`
`201120120AB1081`	106667169	2011-08-16 00:00:00	`Read second time. Ordered to third reading.`	`LEG_ESI`	2012-02-15 13:14:38	17	`23`	`Applied`	`Senate`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB1081`	106667170	2011-09-09 00:00:00	`Ordered to inactive file at the request of Senator Kehoe.`	`LEG_ESI`	2012-02-15 13:14:38	18	`128`	`Applied`	`Senate`	`Floor`	`Inactive`	`In Floor Process`
`201120120AB1696`	106667289	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:52:18	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1697`	106667290	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:54:08	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1559`	106667278	2012-02-09 00:00:00	`Referred to Com. on  PUB. S.`	`LEG_ESI`	2012-02-15 16:28:21	3	`2`	`Applied`	`Assembly`	`Committee`	`CX18`	`In Committee Process`
`201120120AB1559`	106667279	2012-02-15 00:00:00	`From committee chair, with author's amendments:  Amend, and re-refer to Com. on  PUB. S. Read second time and amended.`	`LEG_ESI`	2012-02-15 16:28:21	4	`5`	`Applied`	`Assembly`	`E&E`	`Engrossing`	`In Desk Process`
`201120120SB1067`	106667280	2012-02-13 00:00:00	`Introduced.  Read first time.  To Com. on RLS. for assignment.  To print.`	`LEG_ESI`	2012-02-15 16:29:29	1	`126`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120SB1067`	106667281	2012-02-14 00:00:00	`From printer. May be acted upon on or after March  15.`	`LEG_ESI`	2012-02-15 16:29:29	2	`4`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
`201120120AB1698`	106667291	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:55:01	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1699`	106667292	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:56:08	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1700`	106667293	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:57:08	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1701`	106667294	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:57:58	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120SR25`	106667182	2012-02-06 00:00:00	`Introduced. Referred to Com. on  RLS.`	`LEG_ESI`	2012-02-15 15:30:57	1	`2`	`Applied`	`Senate`	`Committee`	`CS58`	`In Committee Process`
`201120120SR25`	106667183	2012-02-15 00:00:00	`Withdrawn from committee.`	`LEG_ESI`	2012-02-15 15:30:57	2	`857`	`Applied`	`Senate`	`Desk`	`CS58`	`In Desk Process`
`201120120SR25`	106667184	2012-02-15 00:00:00	`Ordered to third reading.`	`LEG_ESI`	2012-02-15 15:30:57	2	`851`	`Applied`	`Senate`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB1702`	106667295	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:58:58	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1703`	106667296	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:59:48	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1704`	106667297	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:00:48	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB41`	106667259	2011-06-22 00:00:00	`From committee: Do pass and re-refer to Com. on  RLS. (Ayes  5. Noes  0.) (June  21). Re-referred to Com. on  RLS.`	`LEG_ESI`	2012-02-15 16:20:52	11	`6`	`Applied`	`Senate`	`Committee`	`CS58`	`In Committee Process`
`201120120AB41`	106667260	2011-06-23 00:00:00	`Re-referred to Com. on  APPR.`	`LEG_ESI`	2012-02-15 16:20:52	12	`30`	`Applied`	`Senate`	`Committee`	`CS61`	`In Committee Process`
`201120120AB41`	106667261	2011-07-11 00:00:00	`From committee: Be placed on second reading file pursuant to Senate Rule 28.8 and ordered to consent calendar.`	`LEG_ESI`	2012-02-15 16:20:52	13	`335`	`Applied`	`Senate`	`Floor`	`Second Reading`	`In Floor Process`
`201120120AB41`	106667262	2011-07-12 00:00:00	`Read second time. Ordered to consent calendar.`	`LEG_ESI`	2012-02-15 16:20:52	14	`24`	`Applied`	`Senate`	`Floor`	`Consent`	`In Floor Process`
`201120120AB41`	106667263	2011-07-14 00:00:00	`From consent calendar.`	`LEG_ESI`	2012-02-15 16:20:52	15	`28`	`Applied`	`Senate`	`Floor`	NULL	`In Floor Process`
`201120120AB41`	106667264	2011-07-14 00:00:00	`Ordered to third reading.`	`LEG_ESI`	2012-02-15 16:20:52	15	`100`	`Applied`	`Senate`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB41`	106667265	2011-08-22 00:00:00	`Read third time and amended. Ordered to second reading.`	`LEG_ESI`	2012-02-15 16:20:52	16	`126`	`Applied`	`Senate`	`Floor`	`Second Reading`	`In Floor Process`
`201120120AB41`	106667266	2011-08-23 00:00:00	`Read second time. Ordered to third reading.`	`LEG_ESI`	2012-02-15 16:20:52	17	`23`	`Applied`	`Senate`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB41`	106667267	2011-09-07 00:00:00	`Read third time. Passed. Ordered to the Assembly. (Ayes 37. Noes  0. Page 2360.).`	`LEG_ESI`	2012-02-15 16:20:52	18	`124`	`Rescinded`	`Senate`	`Desk`	NULL	`Passed`
`201120120AB41`	106667268	2011-09-07 00:00:00	`In Assembly.  Concurrence in Senate amendments pending.`	`LEG_ESI`	2012-02-15 16:20:52	19	`64`	`Applied`	`Assembly`	`Desk`	NULL	`In Floor Process`
`201120120AB41`	106667269	2011-09-08 00:00:00	`Ordered to inactive file at the request of Assembly Member Charles Calderon.`	`LEG_ESI`	2012-02-15 16:20:52	20	`46`	`Applied`	`Assembly`	`Floor`	`Inactive`	`In Floor Process`
`201120120AB41`	106667270	2012-01-09 00:00:00	`From inactive file.`	`LEG_ESI`	2012-02-15 16:20:52	21	`48`	`Applied`	`Assembly`	`Floor`	NULL	`In Floor Process`
`201120120AB41`	106667271	2012-01-09 00:00:00	`Ordered to the unfinished business file.`	`LEG_ESI`	2012-02-15 16:20:52	21	`49`	`Applied`	`Assembly`	`Floor`	`Unfinished Business`	`In Floor Process`
`201120120AB41`	106667272	2012-01-13 00:00:00	`Ordered to the Senate.`	`LEG_ESI`	2012-02-15 16:20:52	22	`399`	`Applied`	`Assembly`	`Floor`	`Unfinished Business`	`In Floor Process`
`201120120AB41`	106667273	2012-01-13 00:00:00	`In Senate.  Held at Desk.`	`LEG_ESI`	2012-02-15 16:20:52	23	`333`	`Applied`	`Senate`	`Desk`	NULL	`In Desk Process`
`201120120AB41`	106667274	2012-02-15 00:00:00	`Action rescinded whereby the bill was read third time, passed, and to Assembly.`	`LEG_ESI`	2012-02-15 16:20:52	24	`289`	`Applied`	`Senate`	`Floor`	`Third Reading`	`In Floor Process`
`201120120AB41`	106667275	2012-02-15 00:00:00	`Read third time and amended. Ordered to second reading.`	`LEG_ESI`	2012-02-15 16:20:52	24	`126`	`Applied`	`Senate`	`Floor`	`Second Reading`	`In Floor Process`
`201120120AB1559`	106667276	2012-01-30 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:28:21	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1559`	106667277	2012-01-31 00:00:00	`From printer.  May be heard in committee  March  1.`	`LEG_ESI`	2012-02-15 16:28:21	2	`3`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1689`	106667282	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:45:08	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1690`	106667283	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:46:28	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1691`	106667284	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:47:28	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1692`	106667285	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:48:11	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1693`	106667286	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:48:48	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1694`	106667287	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:49:58	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1695`	106667288	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 16:51:08	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1705`	106667298	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:01:41	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB41`	106667257	2011-05-12 00:00:00	`Referred to Com. on  E. & C.A.`	`LEG_ESI`	2012-02-15 16:20:52	9	`2`	`Applied`	`Senate`	`Committee`	`CS45`	`In Committee Process`
`201120120AB41`	106667258	2011-06-09 00:00:00	`From committee chair, with author's amendments:  Amend, and re-refer to committee.  Read second time, amended, and re-referred to Com. on  E. & C.A.`	`LEG_ESI`	2012-02-15 16:20:52	10	`114`	`Applied`	`Senate`	`Committee`	`CS45`	`In Committee Process`
`201120120AB1706`	106667299	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:02:31	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1707`	106667300	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:03:31	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1708`	106667301	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:04:18	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1709`	106667302	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:04:51	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120AB1710`	106667303	2012-02-15 00:00:00	`Read first time.  To print.`	`LEG_ESI`	2012-02-15 17:05:28	1	`1`	`Applied`	`Assembly`	`Desk`	NULL	`Pending Referral`
`201120120SB1086`	106667304	2012-02-15 00:00:00	`Introduced.  Read first time.  To Com. on RLS. for assignment.  To print.`	`LEG_ESI`	2012-02-15 17:20:21	1	`126`	`Applied`	`Senate`	`Rules`	NULL	`Pending Referral`
